6490760,NCT04626492,Non-Probability Sample,All,18 Years,75 Years,Accepts Healthy Volunteers,"All suspected patients with diffuse liver diseases meet the inclusion criteria will include
        in this study. And patients who meet the criteria of the normal control group will include
        in this study","
        Inclusion Criteria:

        Selection criteria for case group (F1-F4) (meet all the following 1-5 criteria can be
        selected or only meet the 6 criteria)

          1. Fatty liver, liver fibrosis or cirrhosis confirmed by clinical, biochemical, imaging
             examination and liver biopsy;

          2. no secondary portal hypertension and increase alpha feto protein(AFP);

          3. no thrombus or plaque in the portal vein and abdominal aorta;

          4. no history of psychotropic drug addiction;

          5. MRI examination three days before liver puncture or liver transplantation;

          6. isolated liver of patients undergoing liver transplantation.

        The selection criteria of the normal control group (F0) (meet all the following 1-4
        criteria can be selected or only meet the 5 criteria):

          1. no known acute or chronic liver disease (serologically negative);

          2. no history of alcoholism, and normal liver function tests;

          3. no signs of chronic liver disease in CT or MRI;

          4. no CT or MRI manifestations of focal or diffuse liver disease in the liver;

          5. abandoned donor liver

        Exclusion Criteria:

          1. contraindications for MRI or patients' inability to cooperate with MRI;

          2. allergy to contrast media and poor image quality can not meet the needs of clinical
             diagnosis;

          3. less than 18 years of age, poor quality of liver biopsy;

          4. renal insufficiency (eGFP < 60ml/min/1.73mm2);

          5. with severe heart, brain, lung and blood system diseases.

          6. liver complicated with fulminant liver failure and gastrointestinal bleeding.
      ","",
6490768,NCT04626388,Non-Probability Sample,All,18 Years,N/A,"","The patients were operated on for an acetabulum fracture within the Paris Saint Joseph
        Hospital Group, between January 2004 and December 2014, with a minimum post-operative
        follow-up of 2 years.","
        Inclusion Criteria:

          -  Patient whose age is ≥ 18 years

          -  Patient operated on for an acetabular fracture at the GHPSJ between January 2004 and
             December 2014

          -  Patient with a minimum postoperative follow-up of 2 years

          -  French-speaking patient

        Exclusion Criteria:

          -  Patient treated conservatively.

          -  Patient under guardianship or curatorship

          -  Patient deprived of liberty

          -  Patient under legal protection

          -  Patient objecting to the use of his medical data as part of this study
      ","",
6490769,NCT04626375,"",All,18 Years,75 Years,Accepts Healthy Volunteers,"","
        Inclusion Criteria:

          -  Low values of mechanical-energy efficiency

          -  Sinus rhytm

        Exclusion Criteria:

          -  Atrial fibrillation

          -  Taking Beta blockers

          -  Pregnancy

          -  Cancer
      ","",
6490762,NCT04626466,Probability Sample,All,18 Years,79 Years,No,"Non-metastatic prostate, rectum, anal canal, endometrium, or cervix carcinoma Radiotherapy
        treatment validated in a multidisciplinary consultation meeting","
        For inclusion in the study, patients must be affiliated to the national or local social
        security, and must meet all the following criteria :

        Inclusion Criteria:

          -  Patients must be ≥ 18 years old and < 70 years old (< 80 years old for patients with
             prostate cancer)

          -  Performance Status 0 to 2

          -  Histologically-confirmed diagnosis of : prostate cancer ; cervical cancer ;
             endometrial cancer ; middle or low rectal cancer ; anal duct carcinoma

          -  At inclusion, patients must have : Haemoglobin > 10 g/dL ; Leucocytes 4.0-11.0 g/L ;
             Neutrophils 1.5-7.7 g/L ; Platelets 150-400 g/L

          -  Signed informed consent from the patient

        Exclusion Criteria:

          -  History of haematologic disorders, leucopathia or imune system diseases

          -  At inclusion, patients must not have : Haemoglobin < 10 g/dL or > 18 g/dL (men) > 16
             g/dL (women) ; Leucocytes < 4.0 or > 11.0 g/L ; Neutrophils < 1.5 or > 7.7 g/L ;
             Platelets < 150 or > 400 g/L

          -  Patients previously treated with radiation therapy or with chemotherapy

          -  Patients with metastatic cancer

          -  Patients presenting tumor classified histologically as sarcomatoid

          -  Patients placed under judicial protection, guardianship, or supervision

          -  Women that are pregnant or breast-feeding
      ","",
6490763,NCT04626453,"",All,60 Years,N/A,Accepts Healthy Volunteers,"","
        Inclusion Criteria:

          -  For the intervention group, the inclusion criteria are

               -  sedentary older adults 60 years or older who are living in their homes in the
                  community

               -  diagnosed type 2 diabetes

               -  ambulatory with or without mobility devices such as a cane and/or walker

               -  Be able to follow simple exercise instructions without assistance.

          -  For the comparison group, the inclusion criteria are

               -  individuals aged 60 years or older who are living in their homes, in the
                  community;

               -  ambulatory with or without devices;

               -  able to follow simple exercise instructions without assistance

               -  able to walk six minutes as quickly as possible without any adverse symptoms
                  including extreme pain on feet or joints, dizziness, vertigo, or nausea.

        Exclusion Criteria:

          -  For the intervention group, the exclusion criteria are

               -  foot deformities, cuts, blisters, or amputation, Achilles tendonitis, joint
                  replacements within the past three months, Parkinson's disease, retinopathy such
                  as severe glaucoma, current or uncontrolled vestibular disorders

               -  current smoking or smoking within the last 12 months

               -  current cardiopulmonary diseases, vascular disease, or stroke

               -  dementia indicating the inability to follow exercise instructions independently

               -  those who are currently or plan to receive physical therapy in the following
                  three months

               -  individuals without English proficiency will be excluded

               -  If the individuals with blood glucose level are over 400 mg/dL or HbA1C > 8.0%,
                  and

               -  type 1 diabetes.

        For the comparison group, the exclusion criteria are

          -  individuals who have prediabetes, diabetes, or current cardiopulmonary diseases and
             stroke

          -  current smoking or smoking within the last 12 months

          -  individuals with foot deformities, cuts, blisters, or amputation, Achilles tendonitis,
             joint replacements within the past three months, Parkinson's disease, retinopathy such
             as severe glaucoma, current or uncontrolled vestibular disorders, and dementia.
      ","",
6490764,NCT04626440,Probability Sample,Female,20 Years,N/A,No,"Subject with confirmed diagnosis of primary invasive breast cancer and is planning to
        receive treatments for breast cancer.","
        Inclusion Criteria:

          -  Female subjects aged over 20 years old

          -  Subject with confirmed diagnosis of primary invasive breast cancer and is planning to
             receive treatments for breast cancer. However, subjects with breast cancer recurrence
             at screening will be enrolled if meet both the following conditions:

               1. Subjects had received surgery for primary breast cancer within 3 years prior to
                  screening [i.e. recurrence within 3 years after surgery (mastectomy or BCS)];

               2. Subjects diagnosed with stage IV breast cancer beyond 3 years after surgery
                  (mastectomy or BCS) or who had received or are currently receiving treatments for
                  breast cancer. And subjects with primary tumor FFPE tissues available and pass
                  the RNA quality check.

          -  Eastern Cooperative Oncology Group (ECOG) Performance score ≤ 3

          -  Life expectancy ≥ 3 months

          -  Subject agrees to provide the written informed consent. If a subject has breast cancer
             recurrence within 3 years prior to screening, she will be eligible if she agrees to
             provide the paired FFPE tissues (primary and recurrent tumors)

        Exclusion Criteria:

          -  Subjects will be excluded if they had primary cancer other than breast cancer within 5
             years prior to screening
      ","",
6490766,NCT04626414,"",All,18 Years,55 Years,Accepts Healthy Volunteers,"","
        Inclusion Criteria:

        All of the following criteria must be met for a subject to participate in the study:

          1. Must voluntarily sign and date each Institutional Review Board (IRB)-approved informed
             consent form (ICF) prior to the initiation of any screening or study-specific
             procedures.

          2. Willing and able to comply with study requirements.

          3. Healthy adult subjects 18 to 55 years of age, inclusive at the time of informed
             consent.

          4. Body Mass Index (BMI) of 18-32 kg/m2 inclusive

          5. Female subjects of childbearing potential must not be planning a pregnancy or be
             pregnant or lactating. All female subjects must have a negative result for the
             pregnancy tests performed at screening and each treatment period.

          6. Female subjects of childbearing potential (including perimenopausal females who have
             had a menstrual period within 1 year prior to screening) must agree to use a reliable
             method of contraception until study completion and for at least 4 weeks following
             their final study visit. Reliable contraception is defined as a method which results
             in a low failure rate, i.e., less than 1% per year when used consistently and
             correctly, such as hormonal contraception (oral, implants, injection, ring, or patch)
             and intrauterine contraceptive devices (IUDs), at least 3 months prior to Screening,
             or a vasectomized partner.

             Note: complete abstinence from sexual intercourse is an acceptable form of
             contraceptive practice.

          7. Female subjects of non-childbearing potential must be either surgically sterile
             (hysterectomy, bilateral, tubal ligation, bilateral salpingectomy, and/or bilateral
             oophorectomy at least 26 weeks before the Screening Visit) or post-menopausal, defined
             as spontaneous amenorrhea for at least 2 years

          8. Male subjects with partners of childbearing potential must have had surgical
             sterilization (vasectomy) at least 26 weeks prior to Screening or use a male barrier
             method of contraception (i.e. male condom with spermicide) during any sexual
             intercourse from Study Day -1 (beginning of confinement) until 3 months after the
             Follow-up Visit.

             Note: Complete abstinence from sexual intercourse is an acceptable form of
             contraceptive practice.

          9. Male subjects must agree to abstain from sperm donation from initial study drug
             administration through 3 months after administration of the last dose of study drug.

        Exclusion Criteria:

        A subject who meets any of the following criteria is not eligible for participation in the
        study.

          1. Known hypersensitivity or allergy to the active substance or excipients of Ferric
             maltol oral suspension or capsules;

          2. Presence or history of any significant cardiovascular, gastrointestinal, hepatic,
             renal, pulmonary, hematologic, endocrine, immunologic, dermatologic, neurological, or
             psychiatric disease, as determined by the Investigator;

          3. Presence or history of any other condition (including surgery) known to interfere with
             the absorption, distribution, metabolism, or excretion of medicines;

          4. Recent (within 6 months of screening) history of drug or alcohol abuse;

          5. Positive screen results for drugs of abuse, alcohol at screening or Study Day -1 of
             Period1;

          6. Consumption of alcohol within 72 hrs prior to study drug administration;

          7. Positive test result for hepatitis B surface antigen (HBSaAg), hepatitis C virus
             antibody (HCV Ab), or human immunodeficiency virus antibody (HIV Ab) at screening;

          8. Donation or loss of 550 mL or more blood volume or receipt of a transfusions of any
             blood product within 8 weeks prior to study drug administration and 14 days for plasma
             donation unless medically inadvisable;

          9. Use of any over the counter medications, including herbal product within 7 days prior
             to Screening until study completion. Except for ordinary pain (e.g. headache), some
             analgesics (mainly paracetamol) and contraception which have no drug interactions with
             the study products may be given;

         10. Has received within 28 days prior to Screening intramuscular or intravenous (IV)
             injection or administration of depot iron preparation;

         11. Has received oral iron supplementation within 7 days prior to Screening;

         12. Has concomitant disease that would significantly compromise iron absorption or
             absorbed iron utilization such as swallowing disorders, gastric pH-disturbance and/or
             extensive small bowel resection;

         13. Scheduled or expected hospitalization and/or surgery during the course of the study;

         14. Diagnosed to be COVID-19 positive by polymerase chain reaction testing
             (SARS-CoV-2-RTPCR positive) of a respiratory specimen (preferably a nasopharyngeal
             swab) on Day -2;

         15. Participation in any other interventional clinical study within 28 days prior to
             Screening;

         16. Any other unspecified reason that, in the opinion of the Investigator or the Sponsor
             makes the subject unsuitable for enrolment.
      ","",
6490770,NCT04626362,"",Female,21 Years,65 Years,Accepts Healthy Volunteers,"","
        Inclusion Criteria:

          -  Healthy women participants

          -  BMI 18.5-29.9 kg/m2

          -  At least 110 pounds in weight

        Exclusion Criteria:

          -  BMI≥ 30 kg/m2

          -  Pregnancy and breast-feeding

          -  Smoking, frequent alcohol use

          -  History of any clinically important disorder that may interfere with interpretation of
             the results,

          -  Intake of medication that might influence the outcome of the study
      ",This study will determine American cranberries to prevent urinary tract infections (UTIs) in susceptible women.,true
6493390,NCT04592250,Non-Probability Sample,All,18 Years,N/A,No,Participants who have a diagnosis of cancer within the past 365 days,"
        Inclusion Criteria:

          -  Participant must be able to read and speak English or Spanish

          -  Participant must have diagnosis of cancer within the past 365 days; all disease sites
             and all stages are eligible for enrollment

        Exclusion Criteria:

          -  Unable to give consent
      ","",
6490771,NCT04626349,"",All,18 Years,N/A,No,"","
        PATIENT

        Inclusion Criteria:

          -  Diagnosis of cancer: solid organ (lung, colorectal, breast, prostate and other)

          -  No longer receives curative treatment (only life-prolonging or palliative treatments)

          -  Treating clinician wouldn't be surprised if patient died within 2 years

          -  Written informed consent

          -  Lives within feasible distance for intervention nurses to travel

        Exclusion Criteria:

          -  Brain cancer, non-solid cancers

          -  Prognosis of less than 3 months

          -  Has no informal caregivers

          -  < 18 years old

          -  Unable to participate in available languages

        FAMILY CAREGIVER

        Inclusion Criteria:

          -  Written informed consent

          -  Primary informal caregiver as determined by the patient

          -  Lives within feasible distance for intervention nurses to travel

        Exclusion Criteria:

          -  Unable to physically or mentally participate

          -  Cancer diagnosis in the last 12 months

          -  <18 years old

          -  Unable to participate in available languages

        DYAD

        Inclusion Criterium:

          -  Patient and/or family caregivers has access to and is familiar with use of internet
      ","",
6490772,NCT04626336,Non-Probability Sample,All,40 Years,90 Years,No,"All patients who undergo cystectomy for cancer or not at the CHU de Montpellier, Nîmes and
        the Beau Soleil clinic","
        Inclusion criteria:

          -  having undergone a cystectomy (for cancer or not),

          -  with or without reconstruction, between 01/01/2010 and 12/31/2020

        Exclusion criteria:

        - refusing to participate
      ","",
6490773,NCT04626323,"",All,30 Years,70 Years,No,"","
        Inclusion Criteria:

          -  Female or male aged ≥30 and ≤70 years

          -  Diabetic kidney disease as defined by an estimated glomerular filtration rate (eGFR)
             (as estimated by CKD-EPI creatinine + cystatin C equation)72 between 45-59l/min/1.73m2
             and macroalbuminuria (≥ 300 mg/g) in a 24 hr urine sample

          -  BMI ≥30-40 kg/m2

          -  Fasting C-peptide over 1 ng/ml

          -  Negative glutamic acid decarboxylase autoantibodies test

          -  Patients having received accurate information about the surgery and requesting the
             procedure

          -  Patients having understood and accepted the need for long-term medical and surgical
             follow-up

          -  Effective method of contraception in women of child-bearing age

          -  Signed informed consent document

        Exclusion Criteria:

          -  Refusal to participate

          -  Autoimmune diabetes/type 1 diabetes

          -  Previous abdominal operations that would complicate a metabolic surgery or increase
             surgical risk

          -  Previous malabsorptive and restrictive surgeries

          -  Malabsorptive syndromes and inflammatory bowel disease

          -  Significant and/or severe hepatic disease that may complicate metabolic surgery

          -  Pregnancy or women of childbearing age without effective contraceptive

          -  Recent history of neoplasia (< 5 years), except for non-melanoma skin neoplasms

          -  History of liver cirrhosis, active chronic hepatitis, active hepatitis B or hepatitis
             C

          -  Major cardiovascular event in the last 6 months

          -  Current angina

          -  Pulmonary embolism or severe thrombophlebitis in the last 2 years

          -  Positive HIV serum testing

          -  Mental incapacity or severe mental illness

          -  Severe psychiatric disorders that would complicate follow-up after randomization

          -  Alcoholism or illicit drug use

          -  Uncontrolled coagulopathy

          -  Participation in other clinical trials in the past 30 days

          -  Inability to tolerate RAAS blockers and/or SGLT2i

          -  Iodine allergy

          -  History of acute kidney injury requiring renal replacement therapy

          -  Dialysis dependency

          -  Kidney transplantation

          -  Use of immunosuppressive drugs, chemotherapy and/or radiotherapy

          -  Any disorder which, in the opinion of the investigator, might jeopardize subject's
             safety or compliance with the protocol
      ","",
6490774,NCT04626310,"",All,18 Years,60 Years,No,"","
        Inclusion Criteria:

          1. exhibit 4+ BPD symptoms,

          2. have a history of recent (i.e., past-year) and recurrent (> 1 instance) of
             self-injury,

          3. commit to participate in one of our 6-week experimental groups,

          4. have an individual health provider who can manage imminent issues,

          5. be between 18-60 years old,

        Exclusion Criteria:

          1. not fluent in English,

          2. have impaired (uncorrected) vision or hearing that would impair ability to understand
             study stimuli,

          3. a current manic, psychotic, or active physiological dependence on substances (to limit
             interference in the lab),

          4. low cognitive functioning (IQ ≤ 70.4 (TOPF; Pearson Assessments, 2009),

          5. past DBT treatment
      ","",
6490776,NCT04626284,"",All,19 Years,N/A,No,"","
        Inclusion Criteria:

          1. Recipient is ≥ 19 years old

          2. Recipient, or their designated healthcare proxy, is able and willing to sign informed
             consent

          3. Recipient meets standard listing criteria for heart transplantation

        Exclusion Criteria:

          1. Recipient is < 19 years old

          2. Recipient, or their designated healthcare proxy, is unable to sign informed consent

          3. Recipient is participating in another interventional trial

          4. Recipient has a known history of HIV infection

          5. Recipient has any condition that, in the opinion of the Investigator, would make study
             participation unsafe or would interfere with the objectives of the study
      ","",
6490777,NCT04626271,"","","","","","","","",
6490778,NCT04626258,"",Female,18 Years,N/A,Accepts Healthy Volunteers,"","
        Inclusion Criteria:

          -  • Women of at least 18 years old

               -  Recurrent vulvovaginal candidiasis (At least 3 episodes of clinical symptoms
                  during the last year)

               -  Clinical and microbiological diagnosis of (recurrent) vulvovaginal candidiasis at
                  time of consultation

               -  Capacity to understand, consent, and comply with the trial procedures

        Exclusion Criteria:

          -  Mixed vaginal infections

               -  Pregnancy or the intention to become pregnant during the study period

               -  Women using systemic or topical antifungal medication during the last 2 weeks
                  prior to inclusion

               -  Known allergies for Fluconazole or honey

               -  Candida with resistance for Fluconazole
      ","",
6490779,NCT04626245,"",Female,18 Years,N/A,No,"","
        Inclusion Criteria:

          -  Singleton pregnancy

          -  English speaking

          -  less than 20 weeks' gestation

          -  Blood pressure < 140/90

          -  One of the following: history of preeclampsia, diabetes, renal disease, autoimmune
             disease

        Exclusion Criteria:

          -  Multiple gestations

          -  current severe depression or psychosis

          -  ongoing mind-body practice (e.g., yoga, meditation, mindfulness => once a week).
      ","",
6490856,NCT04625244,"",All,18 Years,N/A,Accepts Healthy Volunteers,"","
        Inclusion Criteria:

          -  Undergoing elective carpometacarpal (CMC) arthroplasty (CPT code 25447)

          -  Access to a cellphone, tablet or home computer that is connected to internet and has a
             5.5"" or larger screen

        Exclusion Criteria:

          -  Bilateral procedures

          -  Revision procedures

          -  Concomitant procedures such as metacarpophalangeal (MCP) fusion

          -  Artificial CMC joint replacement

          -  Inability to provide informed consent for the study

          -  Non-native English speakers
      ","",
6493391,NCT04592237,"",Male,18 Years,N/A,No,"","
        Inclusion Criteria:

          -  Completion of informed consent prior to any study specific procedures

          -  Patients must agree to tissue collection for correlative studies at the specified
             timepoints

          -  Patients must consent to the MD Anderson Immunotherapy Platform laboratory protocol
             PA13-0291

          -  Histologically or cytologically confirmed prostate carcinoma

          -  Presence of metastatic disease documented on imaging studies (bone scan, computed
             tomography [CT] and/or magnetic resonance imaging [MRI] scans)

          -  Patients must meet at least one of the following AVPC criteria:

               -  Histologically proven small cell (neuroendocrine) prostate carcinoma

               -  Exclusive visceral metastases

               -  Predominantly lytic bone metastases identified by plain x-ray or CT scan

               -  Bulky (>= 5 cm in longest dimension) lymphadenopathy or high-grade tumor mass in
                  prostate/pelvis

               -  Low PSA (=< 10 ng/mL) at initial presentation (prior to androgen ablation or at
                  symptomatic progression in the castrate-setting) plus high volume (>= 20) bone
                  metastases

               -  Elevated serum lactate dehydrogenase (LDH) (>= 2 x ULN) or elevated serum
                  carcinoembryonic antigen (CEA) (>= 2 x ULN) in the absence of other etiologies

               -  Short interval (=< 180 days) to castrate-resistant progression following
                  initiation of hormonal therapy

               -  Known loss or mutation (by Clinical Laboratory Improvement Act [CLIA] certified
                  molecular testing, immunohistochemistry [IHC] and/or deoxyribonucleic acid [DNA]
                  sequencing) in at least 2 of Tp53, RB1 and PTEN defined as:

                    -  AVPC determination by immunohistochemistry. As previously described, tumor
                       samples are considered negative (and thus abnormal) for RB1 and PTEN if
                       their labeling index is =< 10% and positive (and thus aberrant) for Tp53 if
                       their labeling index is >= 10%, where the labeling index is defined as the
                       percentage of positive cells, and calculated as the number of positively
                       stained epithelial cells divided by the total number of epithelial cells, at
                       X200 magnification

                    -  AVPC determination by DNA sequencing. As previously described, the TP53, RB1
                       and PTEN genes will be considered aberrant if they contain exonic
                       nonsynonymous missense or stop-gain mutations, frameshift or non frameshift
                       indels (insertions or deletions), and/or copy number losses

          -  Patients must have documented evidence of progressive disease as defined by any of the
             following: a) PSA progression: minimum of 2 rising values (3 measurements) obtained a
             minimum of 7 days apart with the last result being at least >= 1.0 ng/mL; b) New or
             increasing non-bone disease (RECIST); c) Positive bone scan with 2 or more new lesions
             (Prostate Cancer Working Group 3 [PCWG3]); d) Increasing symptoms unequivocally
             attributed to disease progression as judged by the treating physician and the
             principal investigator (PI)

          -  Surgically or ongoing medically castrated, with baseline testosterone levels of =< 50
             ng/dL (=< 2.0 nM)

          -  Eastern Cooperative Oncology Group (ECOG) performance status of =< 2

          -  Hemoglobin >= 10.0 g/dL (unless due to bone marrow infiltration by tumor, in which
             case hemoglobin > 8 g/dL is allowed) (within 7 days prior to treatment registration).
             Patient may have blood transfusions prior to study enrollment

          -  Absolute neutrophil count (ANC) >= 1.5 x 10^9/L (unless due to bone marrow
             infiltration by tumor, in which case ANC > 1,000/mm^3 is allowed) (within 7 days prior
             to treatment registration)

          -  White blood cells (WBC) > 3 x 10^9/L (unless due to bone marrow infiltration by tumor,
             in which case WBC > 2 x 10^9/L is allowed) (within 7 days prior to treatment
             registration)

          -  No features suggestive of myelodysplastic syndrome (MDS)/acute myeloid leukemia (AML)
             on peripheral blood smear (within 7 days prior to treatment registration)

          -  Platelet count >= 100 x 10^9/L (unless due to bone marrow infiltration by tumor, in
             which case platelet > 50,000/mm^3 is allowed) (within 7 days prior to treatment
             registration)

          -  Total bilirubin =< 1.5 x institutional upper limit of normal (ULN) (except for
             patients with known Gilbert's disease) (within 7 days prior to treatment registration)

          -  Aspartate aminotransferase (AST) (serum glutamic oxaloacetic transaminase [SGOT]) and
             alanine aminotransferase (ALT) (serum glutamic pyruvic transaminase [SGPT]) =< 2.5 x
             institutional upper limit of normal (unless liver metastases are present in which case
             it must be =< 5 x ULN) (within 7 days prior to treatment registration)

          -  Calculated creatinine clearance (Cockcroft-Gault equation) >= 30 mL/min (within 7 days
             prior to treatment registration)

          -  Able to swallow study drugs whole as a tablet/capsule

          -  Patients who have partners of childbearing potential (e.g. female that has not been
             surgically sterilized or who are not amenorrheic for >= 12 months) must be willing to
             use a method of birth control in addition to adequate barrier protection as determined
             to be acceptable by the investigator during the study and for 3 months after last dose
             of niraparib administration and 5 months after the last dose of cetrelimab. In
             addition men should not donate sperm during this period. Please note that the efficacy
             of hormonal contraception may be decreased if administered with niraparib

          -  Patient is willing and able to comply with the protocol for the duration of the study
             including undergoing treatment and scheduled visits and examinations including follow
             up

        Exclusion Criteria:

          -  Any prior treatment for castration-resistant prostate cancer (CRPC) with carboplatin,
             cisplatin, cabazitaxel, PARP-inhibitor or an anti-PD1 or anti-PDL1 inhibitor

          -  Patients who have received more than one line of chemotherapy. Any number of prior
             hormonal or targeted therapies are allowed

          -  Patients who have not recovered from adverse events secondary to systemic therapy
             (except for luteinizing hormone-releasing hormone [LHRH] agonist or antagonist
             treatment for prostate cancer, and bisphosphonates or RANK ligand inhibitors for bone
             strengthening), major surgery or radiotherapy for the treatment of prostate cancer to
             a grade =< 2

          -  Any unresolved toxicity (Common Terminology Criteria for Adverse Events [CTCAE] grade
             >= 2) from previous anti-cancer therapy. Subjects with irreversible toxicity that is
             not reasonably expected to be exacerbated by the investigational product may be
             included (e.g., hearing loss, peripherally neuropathy)

          -  History or current diagnosis of MDS/AML

          -  Active uncontrolled infection (patients completing a course of antibiotic or antiviral
             therapy whose infection is deemed to be controlled may be allowed on study after
             discussion with the PI; the PI will serve as the final arbiter regarding eligibility)

          -  Active or symptomatic viral hepatitis or chronic liver disease

          -  A history of pneumonitis or extensive bilateral lung disease of non-malignant etiology

          -  A malignancy (other than the one treated in this study) which has a >= 30% probability
             of recurrence within 24 months (except for adequately treated non-melanoma skin
             cancer, curatively treated in-situ cancer of the cervix or Ta urothelial carcinomas)

          -  Any underlying medical or psychiatric condition, which in the opinion of the
             investigator, will make the administration of study drug hazardous or obscure the
             interpretation of adverse events. Examples include, but are not limited to,
             uncontrolled ventricular arrhythmia, recent (within 3 months) myocardial infarction,
             superior vena cava syndrome, extensive bilateral lung disease on high resolution
             computed tomography (HRCT) scan, uncontrolled seizures, history of allogeneic organ
             transplant, history of primary immunodeficiency or any psychiatric disorder that
             prohibits obtaining informed consent

          -  Patients unable to swallow orally administered medication and patients with
             gastrointestinal disorders likely to interfere with absorption of the study medication

          -  Patients with symptomatic uncontrolled brain metastases or spinal cord compressions. A
             scan to confirm the absence of brain metastases is not required. The patient can
             receive a stable dose of corticosteroids before and during the study as long as these
             were started at least 28 days prior to treatment

          -  Patients with a known hypersensitivity to niraparib, carboplatin, cabazitaxel or an
             anti-PD1 or anti-PDL1 inhibitor

          -  Current or prior use of immunosuppressive medication within 28 days before the first
             dose of cetrelimab, with the exceptions of intranasal and inhaled corticosteroids or
             systemic corticosteroids at physiological doses, which are not to exceed 10 mg/day of
             prednisone, or an equivalent corticosteroid or steroids as pre-medication for
             hypersensitivity reactions (e.g. CT scan premedication)

          -  Active or prior documented autoimmune or inflammatory disorders (including
             inflammatory bowel disease [e.g., colitis or Crohn's disease], diverticulitis [with
             the exception of diverticulosis], systemic lupus erythematosus, Sarcoidosis syndrome,
             or Wegener syndrome [granulomatosis with polyangiitis, Graves' disease, rheumatoid
             arthritis, hypophysitis, uveitis, etc.]). The following are exceptions to this
             criterion:

               -  Patients with vitiligo or alopecia

               -  Patients with hypothyroidism (e.g., following Hashimoto syndrome) stable on
                  hormone replacement

               -  Any chronic skin condition that does not require systemic therapy

               -  Patients without active disease in the last 5 years may be included but only
                  after consultation with the study physician

               -  Patients with celiac disease controlled by diet alone

          -  Receipt of live attenuated vaccination within 30 days of receiving cetrelimab

          -  Prisoners or subjects who are involuntarily incarcerated

          -  Subjects who are compulsorily detained for treatment of either a psychiatric or
             physical (e.g. infectious disease) illness
      ","",
6490780,NCT04626232,"",All,18 Years,65 Years,No,"","
        Inclusion Criteria:

          -  Signed informed consent form

          -  Subjects must be able to attend all scheduled visits and to comply with all trial
             procedures

          -  Subjects must be covered by public health insurance

          -  Contraception efficacy

          -  Subjects eligible for sleeve gastrectomy after multidisciplinary evaluation according
             to HAS 2009 criteria: BMI ≥ 40 kg / m² with failure of the dietary treatment for at
             least 1 year, or a BMI ≥ 35kg / m² with at least one co-morbidity that could be
             improved after surgery (hypertension, obstructive sleep apnea hypopnea syndrome
             (OSAHS) and other severe respiratory disorders, severe metabolic disorders (especially
             type 2 diabetes), debilitating musculoskeletal diseases, non-alcoholic
             steato-hepatitis (NASH))

        Exclusion Criteria:

          -  Subject unable to read or/and write

          -  Planned longer stay outside the region that prevents compliance with the visit plan

          -  Current pregnancy

          -  Previous bariatric surgery (ring, vertical banded gastroplasty, sleeve gastrectomy or
             Gastric Bypass).

          -  BMI > 50 kg / m² for women and > 45kg / m² for men (dissecting the hiatus region can
             be a technical challenge in these cases).

          -  Barrett oesophagus and esophagitis stage III and IV.

          -  Funditis

          -  Long-term NSAIDs and/or corticosteroid therapy

          -  No affiliation at the French social security scheme.

          -  Major protected by law.

          -  Deprivation of liberty by judicial or administrative decision.

          -  Participation to another clinical research program.
      ","",
6490781,NCT04626219,"",Female,18 Years,45 Years,Accepts Healthy Volunteers,"","
        Inclusion Criteria:

          -  Must have had a DSM-IV diagnosis of anorexia or bulimia nervosa

          -  The onset of their illness must have been at least 4 years prior to participating in
             this study

          -  Must have recovered for 12 months or more prior to entering the study.

        Exclusion Criteria:

          -  Met diagnosis of alcohol or drug abuse or dependence in the 3 months prior to the
             study.

          -  Current diagnosis of a severe major affective or anxiety disorder or presence of other
             psychopathology that might interfere with ability to participate in the study.

          -  Organic brain syndromes, dementia, psychotic disorders or mental retardation

          -  Neurological or medical disorders

          -  Use of psychoactive medication in the 3 months prior to the study.

          -  Pregnancy or lactation, lack of effective birth control during 15 days before the
             scans.
      ","",
6490782,NCT04626206,Probability Sample,All,18 Years,N/A,No,"Non-small cell lung cancer patients with brain metastases who have undergone primary
        stereotactic radiosurgery for their brain metastases. These patients have had a follow up
        standard brain MRI to assess treatment response and this has been discussed in the
        stereotactic radiosurgery multidisciplinary team meeting (MDT) and the MDT has deemed that
        the changes seen are unclear as to whether they represent tumour progression or
        radionecrosis.","
        Inclusion Criteria:

          -  Patients with brain metastases whose primary cancer originates from the lung and whose
             histology is that of non-small cell lung cancer (NSCLC)

          -  Patient should have had SRS as their primary treatment for their brain metastases

          -  Follow-up standard brain MRI post-SRS has been discussed in the SRS multi-disciplinary
             team meeting (MDT)

          -  The changes seen on the post-SRS follow-up standard MRI are deemed unclear by the SRS
             MDT as to whether they represent tumour progression or radionecrosis.

          -  It is >=12 weeks since completion of SRS

        Exclusion Criteria:

          -  Prior SRS or external beam radiotherapy to the same area

          -  Children (age < 18)

          -  Pregnant women

          -  Adults that lack capacity to consent

          -  Contraindications to intravenous gadolinium contrast and/or 18F-choline radiotracer

          -  Contraindications to MRI scanning (for example pacemaker )
      ","",
